time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
2415,1,0,0.0035595,0.0621704,0.314701,0.210044,0,0,0,0.513549,4788,0.0085347,4788,0.0198221,4788,0.484971,4788,0,0,0.0003212,4788,0.0090234,490,0.0021355,598,0.0128494,4788,0.0040778,4788,0.0143228,4788,0.0016668,3,0.0004148,10,0.0029184,4778,0.0054972,4788,0.0063347,4788,0.0027527,4788,0.0004525,4788,0.340414,4788,0,0,0.102083,4788,0.2334,4788,1456889,4788
2515,1,0,0.00249165,0.0502347,0.288254,0.200683,0,0,0,0.53481,4988,0.0086751,4988,0.0205654,4988,0.505338,4988,0,0,0.0003337,4988,0.0091749,504,0.00223,623,0.0133364,4988,0.0042396,4988,0.0149157,4988,0.0016668,3,0.0004148,10,0.0030298,4978,0.0056364,4988,0.0065948,4988,0.0028675,4988,0.0004673,4988,0.355772,4988,0,0,0.106517,4988,0.244123,4988,1527140,4988
2615,1,0,0.00174415,0.0405366,0.263483,0.219283,0,0,0,0.556667,5188,0.0088243,5188,0.0213517,5188,0.526251,5188,0,0,0.0003474,5188,0.009299,516,0.0023122,648,0.013857,5188,0.0044156,5188,0.0155718,5188,0.0016668,3,0.0004501,11,0.0031472,5178,0.005775,5188,0.006846,5188,0.0029778,5188,0.0004832,5188,0.371894,5188,0,0,0.111079,5188,0.255459,5188,1598540,5188
2715,1,0,0.00122091,0.0326734,0.240402,0.209682,0,0,0,0.578003,5388,0.0089777,5388,0.0221349,5388,0.546642,5388,0,0,0.0003618,5388,0.0094396,529,0.002397,673,0.0143565,5388,0.0045799,5388,0.0161977,5388,0.0016668,3,0.0004501,11,0.0032604,5378,0.0058881,5388,0.0070896,5388,0.0030965,5388,0.0004997,5388,0.387962,5388,0,0,0.115551,5388,0.266825,5388,1669940,5388
2815,1,0,0.000854636,0.0263097,0.218992,0.214932,0,0,0,0.599353,5588,0.0091144,5588,0.0229252,5588,0.567056,5588,0,0,0.0003773,5588,0.0095664,541,0.0024807,698,0.0148615,5588,0.0047468,5588,0.0168563,5588,0.0016668,3,0.0004501,11,0.0033752,5578,0.006,5588,0.0073366,5588,0.003215,5588,0.0005217,5588,0.404278,5588,0,0,0.120066,5588,0.278401,5588,1741340,5588
2915,1,0,0.000598245,0.0211674,0.19921,0.211394,0,0,0,0.619585,5788,0.009251,5788,0.0236609,5788,0.586407,5788,0,0,0.0003907,5788,0.0097,554,0.0025639,723,0.0153378,5788,0.0049026,5788,0.0174983,5788,0.0016668,3,0.0004501,11,0.0034882,5778,0.0061125,5788,0.0075669,5788,0.0033257,5788,0.0005393,5788,0.419835,5788,0,0,0.124384,5788,0.289399,5788,1812740,5788
3015,1,0,0.000418772,0.0170177,0.180991,0.206157,0,0,0,0.639901,5988,0.0093924,5988,0.0243917,5988,0.60584,5988,0,0,0.0004048,5988,0.0098147,566,0.0026459,748,0.0158123,5988,0.0050616,5988,0.0180946,5988,0.0016668,3,0.0004501,11,0.0035971,5978,0.0062191,5988,0.0077955,5988,0.0034309,5988,0.000558,5988,0.435226,5988,0,0,0.128729,5988,0.300229,5988,1884140,5988
3115,1,0,0.00029314,0.0136728,0.164259,0.203308,0,0,0,0.660918,6188,0.0095316,6188,0.0251654,6188,0.625933,6188,0,0,0.0004258,6188,0.0099569,579,0.0027347,773,0.016313,6188,0.0052279,6188,0.0187341,6188,0.0016668,3,0.0004501,11,0.0037255,6178,0.006324,6188,0.0080479,6188,0.0035433,6188,0.0005753,6188,0.451252,6188,0,0,0.133177,6188,0.311585,6188,1955540,6188
3215,1,0,0.000205198,0.0109792,0.148931,0.22022,0,0,0,0.683494,6388,0.0096761,6388,0.0259815,6388,0.64754,6388,0,0,0.0004406,6388,0.0100897,591,0.0028205,798,0.0168322,6388,0.0053928,6388,0.0194045,6388,0.0016668,3,0.0004501,11,0.0038416,6378,0.006441,6388,0.0083065,6388,0.0036622,6388,0.0005913,6388,0.46817,6388,0,0,0.137908,6388,0.323542,6388,2026940,6388
3315,1,0,0.000143639,0.00881212,0.134919,0.199405,0,0,0,0.705072,6588,0.0098158,6588,0.0267773,6588,0.668173,6588,0,0,0.0004546,6588,0.0102426,604,0.0029077,823,0.0173332,6588,0.0055536,6588,0.020046,6588,0.0016668,3,0.0004501,11,0.0039557,6578,0.0065522,6588,0.0085522,6588,0.0037772,6588,0.0006068,6588,0.484409,6588,0,0,0.142416,6588,0.335054,6588,2098340,6588
3415,1,0,0.000100547,0.00706981,0.122134,0.223906,0,0,0,0.726623,6788,0.0099567,6788,0.0275539,6788,0.688798,6788,0,0,0.0004679,6788,0.0103786,616,0.0029909,848,0.0178396,6788,0.0057152,6788,0.0206903,6788,0.0016668,3,0.0004501,11,0.0040731,6778,0.0066661,6788,0.0088003,6788,0.0038908,6788,0.0006234,6788,0.500662,6788,0,0,0.146979,6788,0.346528,6788,2169740,6788
3515,1,0,7.03829e-05,0.00566992,0.110488,0.229856,0,0,0,0.749258,6988,0.0101142,6988,0.0283771,6988,0.710444,6988,0,0,0.0004826,6988,0.0105623,630,0.0031218,873,0.018377,6988,0.0058805,6988,0.0213649,6988,0.0016668,3,0.0004501,11,0.0041879,6977,0.0068626,6988,0.0090982,6988,0.0040046,6988,0.0006421,6988,0.517217,6988,0,0,0.15169,6988,0.358158,6988,2240864,6988
3615,1,0,4.92681e-05,0.00454579,0.0998935,0.224357,0,0,0,0.772692,7188,0.0102741,7188,0.0291657,7188,0.732921,7188,0,0,0.0005063,7188,0.0108261,648,0.0032197,898,0.0188822,7188,0.0060482,7188,0.022029,7188,0.0016668,3,0.0004501,11,0.0043006,7174,0.0071562,7188,0.0094524,7188,0.004115,7188,0.000686,7188,0.532986,7188,0,0,0.156268,7188,0.369137,7188,2309287,7188
3715,1,0,3.44876e-05,0.00364353,0.0902685,0.23547,0,0,0,0.79613,7388,0.0104456,7388,0.029971,7388,0.755372,7388,0,0,0.0005271,7388,0.011061,666,0.0033233,923,0.0194094,7388,0.0062294,7388,0.022667,7388,0.0016668,3,0.0004501,11,0.0044108,7368,0.0074536,7388,0.0098181,7388,0.0042206,7388,0.0007181,7388,0.549254,7388,0,0,0.160759,7388,0.380707,7388,2380914,7388
3815,1,0,2.41413e-05,0.00291965,0.0815336,0.245507,0,0,0,0.818262,7588,0.0105869,7588,0.0307265,7588,0.7766,7588,0,0,0.000541,7588,0.0111743,678,0.0034187,948,0.0198977,7588,0.0063938,7588,0.0232861,7588,0.0016668,3,0.0004501,11,0.0045241,7568,0.0076101,7588,0.0101059,7588,0.0043336,7588,0.0007389,7588,0.565624,7588,0,0,0.165262,7588,0.392329,7588,2453067,7588
3915,1,0,1.68989e-05,0.0023391,0.0736142,0.216345,0,0,0,0.841397,7788,0.0107409,7788,0.031465,7788,0.798834,7788,0,0,0.0005585,7788,0.0113666,695,0.0035128,973,0.020386,7788,0.0065553,7788,0.0238941,7788,0.0018819,4,0.0004501,11,0.0046336,7763,0.0078606,7788,0.0104481,7788,0.0044372,7788,0.0007693,7788,0.581494,7788,0,0,0.169607,7788,0.403638,7788,2525111,7788
4015,1,0,1.18293e-05,0.00187365,0.0664401,0.229895,0,0,0,0.863522,7988,0.0108802,7988,0.0322335,7988,0.820043,7988,0,0,0.0005729,7988,0.0114843,707,0.0036012,998,0.0208713,7988,0.0067182,7988,0.0245161,7988,0.0018819,4,0.0004501,11,0.0047445,7963,0.0080561,7988,0.0106863,7988,0.0045451,7988,0.0007866,7988,0.59785,7988,0,0,0.173984,7988,0.415399,7988,2598283,7988
4115,1,0,8.28048e-06,0.00150057,0.0599462,0.240884,0,0,0,0.886126,8188,0.0110221,8188,0.0330106,8188,0.841716,8188,0,0,0.0005863,8188,0.0116207,720,0.0037086,1023,0.0213655,8188,0.006884,8188,0.0251496,8188,0.0018819,4,0.0004501,11,0.0048581,8163,0.0082566,8188,0.0109857,8188,0.0046577,8188,0.000806,8188,0.614551,8188,0,0,0.17848,8188,0.427375,8188,2671013,8188
4215,1,0,5.79634e-06,0.00120162,0.0540717,0.280709,0,0,0,0.910515,8388,0.0111705,8388,0.0338016,8388,0.865158,8388,0,0,0.0006056,8388,0.0118178,736,0.0038049,1048,0.0218672,8388,0.0070501,8388,0.0257475,8388,0.0018819,4,0.0004501,11,0.0049685,8359,0.0085406,8388,0.0112705,8388,0.0047634,8388,0.0008378,8388,0.631456,8388,0,0,0.183,8388,0.439549,8388,2744861,8388
4315,1,0,4.05744e-06,0.000962107,0.0487607,0.24402,0,0,0,0.93448,8588,0.0113164,8588,0.0345876,8588,0.888181,8588,0,0,0.0006188,8588,0.0119525,749,0.0039094,1073,0.0223685,8588,0.0072163,8588,0.0263792,8588,0.0018819,4,0.0004501,11,0.0050855,8559,0.0087927,8588,0.0115705,8588,0.0048797,8588,0.0008539,8588,0.649246,8588,0,0,0.18766,8588,0.452435,8588,2821672,8588
4415,1,0,2.84021e-06,0.000770253,0.0439617,0.289807,0,0,0,0.961935,8788,0.0114866,8788,0.035459,8788,0.914586,8788,0,0,0.0006384,8788,0.0121881,765,0.0040197,1098,0.022917,8788,0.0073897,8788,0.0270583,8788,0.0018819,4,0.0004501,11,0.0052062,8755,0.0092238,8788,0.0120329,8788,0.0049947,8788,0.0008857,8788,0.668728,8788,0,0,0.192738,8788,0.466568,8788,2901541,8788
4515,1,0,1.98814e-06,0.0006166,0.0396272,0.27532,0,0,0,0.988588,8988,0.0116331,8988,0.0362491,8988,0.940291,8988,0,0,0.0006547,8988,0.0124151,782,0.0041182,1123,0.0234394,8988,0.0075572,8988,0.0276868,8988,0.0022729,5,0.0004501,11,0.0053188,8953,0.0095264,8988,0.0123429,8988,0.0050998,8988,0.0009018,8988,0.687615,8988,0,0,0.197525,8988,0.480439,8988,2985010,8988
4615,1,0,1.3917e-06,0.000493559,0.0357138,0.29127,0,0,0,1.01978,9188,0.0117842,9188,0.0370565,9188,0.970519,9188,0,0,0.0006685,9188,0.0126089,797,0.0042496,1148,0.0239322,9188,0.0077381,9188,0.0283201,9188,0.0036501,8,0.0005184,12,0.0054306,9149,0.0101716,9188,0.0126418,9188,0.0052095,9188,0.0009254,9188,0.709327,9188,0,0,0.202358,9188,0.497048,9188,3080090,9188
4715,1,0,9.7419e-07,0.000395042,0.0321819,0.282983,0,0,0,1.04726,9388,0.0119246,9388,0.0378719,9388,0.997037,9388,0,0,0.0006836,9388,0.0127394,810,0.0043352,1173,0.0244409,9388,0.0079182,9388,0.0289763,9388,0.0036501,8,0.0005827,13,0.0055467,9348,0.0103197,9388,0.0129016,9388,0.0053226,9388,0.0009412,9388,0.731255,9388,0,0,0.207044,9388,0.513999,9388,3175491,9388
4815,1,1,0.300001,0.0603162,0.0349954,0.318156,0,0,0,1.07524,9588,0.0120686,9588,0.0386671,9588,1.02406,9588,0,0,0.0006992,9588,0.0130004,823,0.0044203,1198,0.0249658,9588,0.0081043,9588,0.0296175,9588,0.0036501,8,0.0005827,13,0.0056634,9547,0.0104486,9588,0.013188,9588,0.0054321,9588,0.0009573,9588,0.753019,9588,0,0,0.211716,9588,0.530821,9588,3271211,9588
4915,1,0,0.21,0.090253,0.0405211,0.301869,0,0,0,1.10751,9788,0.0122284,9788,0.0394173,9788,1.05542,9788,0,0,0.000721,9788,0.0136458,860,0.0045199,1223,0.0254635,9788,0.0083041,9788,0.0302209,9788,0.0036501,8,0.0005827,13,0.0057702,9738,0.0111667,9788,0.0136572,9788,0.005533,9788,0.0010102,9788,0.77562,9788,0,0,0.21669,9788,0.548178,9788,3374537,9788
5015,1,0,0.147,0.101603,0.0466293,0.784031,0,0,0,1.14083,9988,0.0123744,9988,0.0401844,9988,1.08782,9988,0,0,0.0007391,9988,0.0139685,881,0.0046139,1248,0.0259791,9988,0.0085028,9988,0.0308549,9988,0.0050536,9,0.0005827,13,0.0058983,9934,0.011993,9988,0.013967,9988,0.0056396,9988,0.0010369,9988,0.799987,9988,0,0,0.221917,9988,0.567007,9988,3482574,9988
5115,1,0,0.1029,0.101862,0.0521525,0.304556,0,0,0,1.16981,10188,0.0125154,10188,0.0409973,10188,1.11583,10188,0,0,0.000752,10188,0.0142575,898,0.0046986,1273,0.0265225,10188,0.0086987,10188,0.0315197,10188,0.0052759,10,0.0005827,13,0.0060224,10133,0.0122861,10188,0.0142585,10188,0.0057504,10188,0.0010624,10188,0.822924,10188,0,0,0.227189,10188,0.584341,10188,3581003,10188
5215,1,0,0.0720302,0.0958957,0.0565269,0.282068,0,0,0,1.1979,10388,0.0126624,10388,0.0418518,10388,1.14291,10388,0,0,0.0007657,10388,0.0144179,910,0.0047829,1298,0.0270666,10388,0.0089016,10388,0.0321809,10388,0.0052759,10,0.0005827,13,0.0061399,10333,0.0124079,10388,0.0145222,10388,0.0058709,10388,0.0010841,10388,0.845911,10388,0,0,0.232502,10388,0.6017,10388,3678203,10388
5315,1,0,0.0504211,0.0868008,0.0595542,0.285818,0,0,0,1.22573,10588,0.0128049,10588,0.0427285,10588,1.16971,10588,0,0,0.0007811,10588,0.0145926,923,0.0048667,1323,0.0276015,10588,0.0090981,10588,0.0328311,10588,0.0052759,10,0.0005827,13,0.0062574,10533,0.012527,10588,0.0147771,10588,0.0059869,10588,0.0011028,10588,0.868573,10588,0,0,0.237833,10588,0.618735,10588,3775403,10588
