time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1339,1,0,0.444766,1.28288,1.12668,0.131549,0,0,0,0.18181,2565,0.0059378,2565,0.0282762,2565,0.147482,2565,0,0,0.000158,2561,0.0019208,194,0.0011528,322,0.0063399,2561,0.0035254,2561,0.0057941,2559,0.0005149,6,0.0001954,6,0.0015707,2552,0.0015365,2561,0.0032612,2561,0.0014072,2561,0.0001947,2561,0.0778874,2561,0,0,0.032717,2561,0.0436409,2559,290159,2561
1439,1,0,0.311336,1.08857,1.12287,0.139961,0,0,0,0.195592,2765,0.0061075,2765,0.0305024,2765,0.158857,2765,0,0,0.0001696,2761,0.0020416,210,0.0012348,347,0.0068458,2761,0.0038156,2761,0.0062709,2759,0.0005149,6,0.0001954,6,0.0016936,2752,0.001645,2761,0.0035133,2761,0.0015191,2761,0.0002111,2761,0.0845897,2761,0,0,0.0353566,2761,0.0475754,2759,315159,2761
1539,1,0,0.217935,0.914447,1.10203,0.133747,0,0,0,0.208701,2965,0.0062765,2965,0.0326925,2965,0.169597,2965,0,0,0.0001805,2961,0.0021447,223,0.0013212,372,0.0073518,2961,0.0041022,2961,0.0067458,2959,0.0005149,6,0.0001954,6,0.0018173,2952,0.0017573,2961,0.0037643,2961,0.0016304,2961,0.0002293,2961,0.0912691,2961,0,0,0.0379902,2961,0.0514896,2959,340159,2961
1639,1,0,0.152555,0.762068,1.06803,0.129885,0,0,0,0.221897,3165,0.0064371,3165,0.0348836,3165,0.18043,3165,0,0,0.0001924,3161,0.0022452,235,0.0014054,397,0.0078428,3161,0.0043894,3161,0.0072068,3159,0.0005149,6,0.0001954,6,0.001936,3152,0.0018684,3161,0.0040167,3161,0.0017412,3161,0.0002478,3161,0.097877,3161,0,0,0.0406022,3161,0.0553622,3159,365159,3161
1739,1,0,0.106788,0.631012,1.02433,0.140286,0,0,0,0.235195,3365,0.0066035,3365,0.0371463,3365,0.191292,3365,0,0,0.0002041,3361,0.0023503,248,0.0014931,422,0.0083545,3361,0.0046819,3361,0.0076891,3359,0.0005149,6,0.0001954,6,0.0020567,3352,0.0019792,3361,0.004276,3361,0.0018556,3361,0.0002627,3361,0.104604,3361,0,0,0.0432902,3361,0.0592806,3359,390159,3361
1839,1,0,0.0747518,0.51976,0.973875,0.143398,0,0,0,0.248676,3565,0.0067728,3565,0.0393847,3565,0.202355,3565,0,0,0.000216,3561,0.0024467,260,0.0015766,447,0.0088608,3561,0.0049709,3561,0.0081655,3559,0.0005149,6,0.0001954,6,0.0021803,3552,0.0020855,3561,0.0045326,3561,0.0019694,3561,0.0002777,3561,0.111265,3561,0,0,0.0459183,3561,0.0631903,3559,415159,3561
1939,1,0,0.0523263,0.426273,0.919115,0.136525,0,0,0,0.2619,3765,0.0069437,3765,0.041587,3765,0.213197,3765,0,0,0.0002274,3761,0.002552,273,0.0016705,472,0.0093571,3761,0.0052569,3761,0.0086368,3759,0.0005149,6,0.0001954,6,0.0023009,3752,0.0021961,3761,0.0047775,3761,0.002085,3761,0.0002945,3761,0.117874,3761,0,0,0.0484999,3761,0.0670935,3759,440159,3761
2039,1,0,0.0366284,0.348344,0.862038,0.139399,0,0,0,0.275157,3965,0.0070997,3965,0.0437311,3965,0.224146,3965,0,0,0.0002392,3961,0.002644,285,0.0017559,497,0.0098585,3961,0.0055478,3961,0.0091156,3959,0.0005149,6,0.0001954,6,0.0024178,3952,0.002298,3961,0.0050261,3961,0.0022003,3961,0.0003089,3961,0.124429,3961,0,0,0.0510791,3961,0.070946,3959,465159,3961
2139,1,0,0.0256399,0.283804,0.804214,0.136275,0,0,0,0.288593,4165,0.0072592,4165,0.0459429,4165,0.235201,4165,0,0,0.0002513,4161,0.0027454,298,0.0018403,522,0.0103851,4161,0.0058382,4161,0.0096084,4159,0.0005149,6,0.0001954,6,0.0025384,4152,0.0024056,4161,0.0052825,4161,0.0023159,4161,0.000325,4161,0.131131,4161,0,0,0.0536856,4161,0.0749082,4159,490159,4161
2239,1,0,0.0179479,0.230632,0.746856,0.138349,0,0,0,0.301823,4365,0.007425,4365,0.0481132,4365,0.246086,4365,0,0,0.0002639,4361,0.002839,310,0.0019243,547,0.0108947,4361,0.0061299,4361,0.0100953,4359,0.0005149,6,0.0001954,6,0.0026617,4352,0.0025144,4361,0.0055412,4361,0.0024283,4361,0.000341,4361,0.137767,4361,0,0,0.0563171,4361,0.0787841,4359,515159,4361
